Name,Phone,City,Neighborhood,Address,Gmaps_URL,Plus_Code,Lat,Lng,
 Pharmacie Mercury صيدلية بن تاشفين,+212 5222-53205,Casablanca,,"Maarif 20250, Maroc","https://www.google.com/maps/place/Louvre+Pharmacy/@33.5811281,-7.7160394,12z/data=!4m9!1m3!2m2!1sPharmacies+in+Casablanca+Morocco!6e2!3m4!1s0xda7d2bfcbeeee93:0x252ae294d75b0cfd!8m2!3d33.5824415!4d-7.6306835?hl=en","H9J9+XP Casablanca, Morocco","33,5824415","-7,6306835","33,5824415-7,6306835"
Annaim Pharmacie,+212 5222-53142,Casablanca,,"398 Boulevard Brahim Roudani, Casablanca 20100, Maroc","https://www.google.com/maps/place/Pharmacie+Universelle/@33.5811281,-7.7160394,12z/data=!4m9!1m3!2m2!1sPharmacies+in+Casablanca+Morocco!6e2!3m4!1s0xda7d29563fab183:0xda3975c8a00ad82a!8m2!3d33.5808312!4d-7.6346088?hl=en","H9J8+85 Casablanca, Morocco","33,5808312","-7,6346088","33,5808312-7,6346088"
Pharmacie ALESSANDRIE,+212 5222-51467,Casablanca,,"Casablanca 20250, Maroc","https://www.google.com/maps/place/pharmacie+Du+Cedre/@33.5811281,-7.7160394,12z/data=!4m9!1m3!2m2!1sPharmacies+in+Casablanca+Morocco!6e2!3m4!1s0xda7d2be62c30b0f:0x1f7c74cffcb9fd5d!8m2!3d33.5810197!4d-7.6284368?hl=en","H9JC+CJ Casablanca, Morocco","33,5810197","-7,6284368","33,5810197-7,6284368"
Pharmacie Al Masjid,+212 5222-50978,Casablanca,,"47, Bd Bir Anzarane, 20330 Quartier: Maarif, Casablanca 20100, Maroc","https://www.google.com/maps/place/Danton+Pharmacy/@33.5811281,-7.7160394,12z/data=!4m9!1m3!2m2!1sPharmacies+in+Casablanca+Morocco!6e2!3m4!1s0xda7d2c19ce9a07f:0x68a748b76f46cc7!8m2!3d33.5803974!4d-7.6375365?hl=en","H9J6+5X Casablanca, Morocco","33,5803974","-7,6375365","33,5803974-7,6375365"
Pharmacie Amal,+212 5222-50560,Casablanca,,"Casablanca 20250, Maroc","https://www.google.com/maps/place/Pharmacie+Les+Familles/@32.6475547,-8.706252,10z/data=!4m9!1m3!2m2!1sPharmacies+in+Sidi+Bennour+Morocco!6e2!3m4!1s0xda7d2e9db0639b7:0x6cc0b58d5ec4076d!8m2!3d33.5834804!4d-7.6403635?hl=en","H9M5+9V Casablanca, Morocco","33,5834804","-7,6403635","33,5834804-7,6403635"
Pharmacie AL MARIFA,+212 5222-50128,Casablanca,,"382 Boulevard Brahim Roudani, Casablanca 20250, Maroc","https://www.google.com/maps/place/Pharmacie+Du+Maarif/@33.5811281,-7.7160394,12z/data=!4m8!1m2!2m1!1sPharmacies+in+Casablanca+Morocco!3m4!1s0xda7d2c066512b63:0x7a5781cca6342b66!8m2!3d33.5810831!4d-7.6342689?hl=en","H9J8+C7 Casablanca, Morocco","33,5810831","-7,6342689","33,5810831-7,6342689"
Annour Pharmacie,+212 5222-47539,Casablanca,,"82, Bd Ba Hmad, 20300 Quartier: Belv?d?re, Casablanca 20100, Maroc","https://www.google.com/maps/place/Ba+Ahmed+Pharmacy/@33.5811281,-7.7160394,12z/data=!4m9!1m3!2m2!1sPharmacies+in+Casablanca+Morocco!6e2!3m4!1s0xda7cd13ab2e9bc9:0x17d75bbc451ceca0!8m2!3d33.5945653!4d-7.5868297?hl=en","HCV7+R7 Casablanca, Morocco","33,5945653","-7,5868297","33,5945653-7,5868297"
Pharmacie Almaghreb Eljadid,+212 5222-45642,Casablanca,,"N, 20 Boulevard Sidi Mohamed Ben Abdellah, Casablanca 20250, Maroc","https://www.google.com/maps/place/Pharmacie+Al+Mamounia/@33.6292043,-7.6253702,11z/data=!4m9!1m3!2m2!1sPharmacies+in+Mohammedia+Morocco!6e2!3m4!1s0xda7cdc9ddb96a35:0x99771744261e4f15!8m2!3d33.5902019!4d-7.5930236?hl=en","HCR4+3Q Casablanca, Morocco","33,5902019","-7,5930236","33,5902019-7,5930236"
Pharmacie Al Matar,+212 5222-42643,Casablanca,,"Casablanca, Maroc","https://www.google.com/maps/place/Pharmacie+Belvedere/@33.5811281,-7.7160394,12z/data=!4m9!1m3!2m2!1sPharmacies+in+Casablanca+Morocco!6e2!3m4!1s0xda7cd6c61fe7075:0xfe92dfe7adc536e2!8m2!3d33.5925353!4d-7.5924756?hl=en","HCV5+22 Casablanca, Morocco","33,5925353","-7,5924756","33,5925353-7,5924756"
Pharmacie al rahma صيدلية الرحمة,+212 5222-42555,Casablanca,,"palace emile zola imm E boulevard moulay ismail, Maroc","https://www.google.com/maps/place/Pharmacie+Du+Rond+Point+Aicha/@33.5811281,-7.7160394,12z/data=!4m9!1m3!2m2!1sPharmacies+in+Casablanca+Morocco!6e2!3m4!1s0xda7cd727e1e1fcd:0x5f03a6524a11d720!8m2!3d33.5972593!4d-7.5924563?hl=en","HCW5+W2 Casablanca, Morocco","33,5972593","-7,5924563","33,5972593-7,5924563"
Pharmacie Al Manar,+212 5222-42383,Casablanca,,"Boulevard Emile Zola, Casablanca 20250, Maroc","https://www.google.com/maps/place/Emile+Zola+Pharmacy/@33.5811281,-7.7160394,12z/data=!4m8!1m2!2m1!1sPharmacies+in+Casablanca+Morocco!3m4!1s0xda7cd6efb951c2d:0xcdf7c10a918d5ba2!8m2!3d33.5940805!4d-7.5964518?hl=en","HCV3+JC Casablanca, Morocco","33,5940805","-7,5964518","33,5940805-7,5964518"
Pharmacie Al Mountazah,+212 5222-37928,Casablanca,,"83 Boulevard Al Massira Al Khadra, Casablanca 20250, Maroc","https://www.google.com/maps/place/Pharmacy+AL+ALIA/@33.5811281,-7.7160394,12z/data=!4m9!1m3!2m2!1sPharmacies+in+Casablanca+Morocco!6e2!3m4!1s0xda7d2e918635217:0x7310e0686bd4edd6!8m2!3d33.5870512!4d-7.6407216?hl=en","H9P5+RP Casablanca, Morocco","33,5870512","-7,6407216","33,5870512-7,6407216"
Pharmacie Al Masjid,+212 5222-37269,Casablanca,,"Centre Commercial Nadia, 281 Boulevard Brahim Roudani, Casablanca 20390, Maroc","https://www.google.com/maps/place/Pharmacie+R%C3%A9sidence+Nadia/@33.5811281,-7.7160394,12z/data=!4m9!1m3!2m2!1sPharmacies+in+Casablanca+Morocco!6e2!3m4!1s0xda7d2c58f04c373:0x8a82e933deea6c0a!8m2!3d33.5715002!4d-7.642565?hl=en","H9C4+JX Casablanca, Morocco","33,5715002","-7,642565","33,5715002-7,642565"
Pharmacie Al Qods,+212 5222-32480,Casablanca,,"89 Rue 89, Casablanca, Maroc","https://www.google.com/maps/place/Pharmacie+Val+Fleuri/@33.5811281,-7.7160394,12z/data=!4m9!1m3!2m2!1sPharmacies+in+Casablanca+Morocco!6e2!3m4!1s0xda7d2c70a4939fb:0xeaa96c685ba3b1c8!8m2!3d33.5750999!4d-7.634702?hl=en","H9G8+24 Casablanca, Morocco","33,5750999","-7,634702","33,5750999-7,634702"
Azhar Pharmacie,+212 5222-31872,Casablanca,,"187 Boulevard Abdelmoumen, Casablanca 20250, Maroc","https://www.google.com/maps/place/Pharmacie+Abdelmoumen/@33.5811281,-7.7160394,12z/data=!4m9!1m3!2m2!1sPharmacies+in+Casablanca+Morocco!6e2!3m4!1s0xda7d2bbb0b76d77:0xd32a0fc7c2588dbb!8m2!3d33.57611!4d-7.6259571?hl=en","H9GF+CJ Casablanca, Morocco","33,57611","-7,6259571","33,57611-7,6259571"
Arabic Maghreb Pharmacie,+212 5222-30421,Casablanca,,"406, Bd Ghandi, 20410 Quartier: Oasis, Casablanca 20100, Maroc","https://www.google.com/maps/place/Franceville+Pharmacy/@33.5811281,-7.7160394,12z/data=!4m9!1m3!2m2!1sPharmacies+in+Casablanca+Morocco!6e2!3m4!1s0xda7d2b4ffe9986d:0xf6037d8ef2122c52!8m2!3d33.5634773!4d-7.6328911?hl=en","H978+9R Casablanca, Morocco","33,5634773","-7,6328911","33,5634773-7,6328911"
Pharmacie Almasjid,+212 5222-26802,Casablanca,,"127, Rue Du Prince Moulay Abdallah, 20000 Quartier: Centre Ville, Casablanca 20100, Maroc","https://www.google.com/maps/place/Pharmacie+Hatim/@32.9945585,-8.1797067,9z/data=!4m9!1m3!2m2!1sPharmacies+in+Settat+Morocco!6e2!3m4!1s0xda7d29c701be849:0x4ccecbc9ef1991f6!8m2!3d33.5920255!4d-7.6161922?hl=en","H9RM+RG Casablanca, Morocco","33,5920255","-7,6161922","33,5920255-7,6161922"
Pharmacie Al Masjid,+212 5222-23434,Casablanca,,"78, Rue Ibn Batouta, 20080 Quartier: Derb Omar, Casablanca 20100, Maroc","https://www.google.com/maps/place/Pharmacie+Ibn+Batouta/@33.5811281,-7.7160394,12z/data=!4m9!1m3!2m2!1sPharmacies+in+Casablanca+Morocco!6e2!3m4!1s0xda7d29dafdeb11b:0xfbde3442467c357b!8m2!3d33.5923242!4d-7.6135056?hl=en","H9RP+WH Casablanca, Morocco","33,5923242","-7,6135056","33,5923242-7,6135056"
Pharmacie Al Massira,+212 5222-22725,Casablanca,,"139 Boulevard Moulay Youssef, Casablanca 20060, Maroc","https://www.google.com/maps/place/pharmacie+my+youssef/@33.5811281,-7.7160394,12z/data=!4m9!1m3!2m2!1sPharmacies+in+Casablanca+Morocco!6e2!3m4!1s0xda7d28d8778f32f:0x176ab1b2404a587!8m2!3d33.594712!4d-7.629981?hl=en","H9VC+V2 Casablanca, Morocco","33,594712","-7,629981","33,594712-7,629981"
Pharmacie Al Mandar Al Jamil,+212 5222-22373,Casablanca,,"9, Bd Mohammed V, 20000 Quartier: Centre Ville, Casablanca 20100, Maroc","https://www.google.com/maps/place/Grande+Pharmacie+Commerciale/@33.5811281,-7.7160394,12z/data=!4m8!1m2!2m1!1sPharmacies+in+Casablanca+Morocco!3m4!1s0xda7d29cab5b6d99:0x336d2c9b07643c67!8m2!3d33.5954829!4d-7.6165397?hl=en","H9WM+59 Casablanca, Morocco","33,5954829","-7,6165397","33,5954829-7,6165397"
Pharmacie al yakout,+212 5222-21948,Casablanca,,"152 Boulevard Mohammed V, Casablanca 20250, Maroc","https://www.google.com/maps/place/Pharmacie+Du+March%C3%A9+Central/@33.5811281,-7.7160394,12z/data=!4m9!1m3!2m2!1sPharmacies+in+Casablanca+Morocco!6e2!3m4!1s0xda7cd630590ffeb:0x625f8a34b0a52551!8m2!3d33.5937498!4d-7.6080863?hl=en","H9VR+FQ Casablanca, Morocco","33,5937498","-7,6080863","33,5937498-7,6080863"
Bani Snassen Pharmacie,+212 5222-20174,Casablanca,,"Rond Point Mers Sultan, Casablanca 20000, Maroc","https://www.google.com/maps/place/Pharmacie+Principale/@2.7631268,-141.4680725,3z/data=!4m9!1m3!2m2!1sPharmacies+in+Khenifra+Morocco!6e2!3m4!1s0xda7d2997b6a8777:0x7921bc2c68f25657!8m2!3d33.5876991!4d-7.6173765?hl=en","H9QM+32 Casablanca, Morocco","33,5876991","-7,6173765","33,5876991-7,6173765"
Pharmacie Al Omouma,+212 5222-19894,Casablanca,,"Boulevard de Fes, Casablanca, Maroc","https://www.google.com/maps/place/Pharmacie+Soula%C3%AFma/@33.5435287,-7.6860017,12z/data=!4m9!1m3!2m2!1sPharmacies+in+Casablanca+Morocco!6e2!3m4!1s0xda62d5e91b04a6b:0x98cef21f471bcf70!8m2!3d33.5435287!4d-7.6159639?hl=en","G9VM+CJ Casablanca, Morocco","33,5435287","-7,6159639","33,5435287-7,6159639"
Pharmacie al qria صيدلية القريعة,+212 5222-19775,Casablanca,,"518 Boulevard Tah, Casablanca 20153, Maroc","https://www.google.com/maps/place/Pharmacie+L%E2%80%98ambassadeur+(EX:Raji)/@33.5811281,-7.7160394,12z/data=!4m9!1m3!2m2!1sPharmacies+in+Casablanca+Morocco!6e2!3m4!1s0xda632ed445638cd:0xf453f0a1dbb21a1c!8m2!3d33.5314066!4d-7.5888743?hl=en","GCJ6+HF Casablanca, Morocco","33,5314066","-7,5888743","33,5314066-7,5888743"
Pharmacie al yousr صيدلية اليسر,+212 5222-15966,Casablanca,,"Casablanca, Maroc","https://www.google.com/maps/place/Pharmacie+Al+Azhar/@33.5811281,-7.7160394,12z/data=!4m9!1m3!2m2!1sPharmacies+in+Casablanca+Morocco!6e2!3m4!1s0xda632bea086a5ff:0xcf424daa593a51ce!8m2!3d33.5455751!4d-7.5951338?hl=en","GCW3+6W Casablanca, Morocco","33,5455751","-7,5951338","33,5455751-7,5951338"
Pharmacie Al Mansouri,+212 5222-09044,Casablanca,,"34 Rue Ibnou Jahir, Casablanca 20040, Maroc","https://www.google.com/maps/place/Pharmacie+des+enfants/@33.5811281,-7.7160394,12z/data=!4m8!1m2!2m1!1sPharmacies+in+Casablanca+Morocco!3m4!1s0xda7d38b241a539f:0x4b99921c52d06979!8m2!3d33.601318!4d-7.6447178?hl=en","J924+G4 Casablanca, Morocco","33,601318","-7,6447178","33,601318-7,6447178"
Pharmacie Al Masjid,+212 5222-08574,Casablanca,,"22, Rue De Tiznit, 20030 Quartier: Bourgogne, Casablanca 20100, Maroc","https://www.google.com/maps/place/Pharmacie+Derb+Tazi-%D8%B5%D9%8A%D8%AF%D9%84%D9%8A%D8%A9+%D8%AF%D8%B1%D8%A8+%D8%A7%D9%84%D8%AA%D8%A7%D8%B2%D9%8A%E2%80%AD/@33.5811281,-7.7160394,12z/data=!4m9!1m3!2m2!1sPharmacies+in+Casablanca+Morocco!6e2!3m4!1s0xda7d261fd9e357d:0x1786753c35d24949!8m2!3d33.6060271!4d-7.6281927?hl=en","J94C+CP Casablanca, Morocco","33,6060271","-7,6281927","33,6060271-7,6281927"
Azemmour Pharmacie,+212 5222-07333,Casablanca,,"Rue Jaber Ben Hayane, Casablanca 20250, Maroc","https://www.google.com/maps/place/Pharmacie+des+g%C3%A9n%C3%A9rations/@33.5811281,-7.7160394,12z/data=!4m9!1m3!2m2!1sPharmacies+in+Casablanca+Morocco!6e2!3m4!1s0xda7d28de10a4237:0x4b168c45cb521a5!8m2!3d33.5960312!4d-7.6278293?hl=en","H9WC+CV Casablanca, Morocco","33,5960312","-7,6278293","33,5960312-7,6278293"
Pharmacie Al Moumene,+212 5222-02867,Casablanca,,"Av Phare Residence, Rue de Taghazout, Casablanca 20000, Maroc","https://www.google.com/maps/place/Lahjajma+Pharmacy/@33.5811281,-7.7160394,12z/data=!4m9!1m3!2m2!1sPharmacies+in+Casablanca+Morocco!6e2!3m4!1s0xda7d2fb054e916f:0x9e52dc38e1f8a4b8!8m2!3d33.595756!4d-7.647295?hl=en","H9W3+83 Casablanca, Morocco","33,595756","-7,647295","33,595756-7,647295"
Pharmacie al rachad صيدلية الرشاد,+212 5222-02064,Casablanca,,"48, LES HOPITAUX, Casablanca, 20250, Maroc","https://www.google.com/maps/place/Pharmacie+Maurice+Gaud/@33.5811281,-7.7160394,12z/data=!4m9!1m3!2m2!1sPharmacies+in+Casablanca+Morocco!6e2!3m4!1s0xda7d2a359a194bd:0x2ffbd179d14b6d55!8m2!3d33.5788039!4d-7.6214362?hl=en","H9HH+GC Casablanca, Morocco","33,5788039","-7,6214362","33,5788039-7,6214362"
Pharmacie Al Wahda,+212 5222-00664,Casablanca,,"Casablanca 20250, Maroc","https://www.google.com/maps/place/Murdoch+Pharmacy/@33.5811281,-7.7160394,12z/data=!4m9!1m3!2m2!1sPharmacies+in+Casablanca+Morocco!6e2!3m4!1s0xda7d2907814ebc7:0x1eb7b6bc7b576d97!8m2!3d33.593019!4d-7.6223364?hl=en","H9VH+63 Casablanca, Morocco","33,593019","-7,6223364","33,593019-7,6223364"
Pharmacie Izdihar - صيدلية إزدهار,+212 5220-31968,Nouaceur,,ROUTE NATIONALE CASA BERRECHID، Maroc,"https://www.google.com/maps/place/PHARMACIE+MAKKA/@32.9945585,-8.1797067,9z/data=!4m9!1m3!2m2!1sPharmacies+in+Settat+Morocco!6e2!3m4!1s0xda630b03db086dd:0x1986739ea7cac5d7!8m2!3d33.4010024!4d-7.534073?hl=en","CF28+C9 Nouaceur, Morocco","33,4010024","-7,534073","33,4010024-7,534073"
Pharmacie AL JOUD,+212 5220-27827,Bouskoura,,"Unnamed Road, Bouskoura, Maroc","https://www.google.com/maps/place/Pharmacie+Prestige+Bouskoura/@33.2681968,-7.7189014,11z/data=!4m9!1m3!2m2!1sPharmacies+in+Berrechid+Morocco!6e2!3m4!1s0xda62d07f35ceea3:0xa55fe407c42a4693!8m2!3d33.471616!4d-7.667102?hl=en","F8CM+J5 Bouskoura, Morocco","33,471616","-7,667102","33,471616-7,667102"
Pharmacie Al Janoub,+212 5220-12001,Bouskoura,,"103, lot annasr, Bouskoura 25100, Maroc","https://www.google.com/maps/place/Pharmacie+Centrale+Victoria/@33.2681968,-7.7189014,11z/data=!4m9!1m3!2m2!1sPharmacies+in+Berrechid+Morocco!6e2!3m4!1s0xda62f8438eddf91:0x715a7b44e1e3cb3c!8m2!3d33.4225348!4d-7.6781265?hl=en","C8FC+2P Bouskoura, Morocco","33,4225348","-7,6781265","33,4225348-7,6781265"
Pharmacie Aljadida,+212 5220-11180,Casablanca,,"DYAR EL HANAA 2 GH 2, IMM N 1, MAGASIN N 3, AL AZHAR, Casablanca 20620, Maroc","https://www.google.com/maps/place/Pharmacie+ESSADIK/@33.6614948,-7.5366037,11z/data=!4m9!1m3!2m2!1sPharmacies+in+Mohammedia+Morocco!6e2!3m4!1s0xda7cbfa3ce5e781:0x2cdbf96e0093debc!8m2!3d33.6048346!4d-7.4790217?hl=en","JG3C+W9 Casablanca, Morocco","33,6048346","-7,4790217","33,6048346-7,4790217"
Pharmacie AlMaghreb Aljadid,+212 5220-10721,Casablanca,,"lotiss. Essalam II, Lot J 38 Quartier Sidi Moumen، N9, Casablanca, Maroc","https://www.google.com/maps/place/Pharmacie+Abouab+Essalam/@33.6292043,-7.6253702,11z/data=!4m9!1m3!2m2!1sPharmacies+in+Mohammedia+Morocco!6e2!3m4!1s0xda7cb27c113e5ab:0xfd9493f935e2b813!8m2!3d33.5810326!4d-7.479604?hl=en","HGJC+C5 Casablanca, Morocco","33,5810326","-7,479604","33,5810326-7,479604"
Pharmacie ALHAYAT صيدلية الحياة,+212 5220-10186,Casablanca,,"Casablanca, Maroc","https://www.google.com/maps/place/Fatima+Zahra+Pharmacy/@33.5811281,-7.7160394,12z/data=!4m9!1m3!2m2!1sPharmacies+in+Casablanca+Morocco!6e2!3m4!1s0xda7cb278d4090cf:0x8cf80e5ea2acb0ce!8m2!3d33.5829643!4d-7.4820113?hl=en","HGM9+55 Casablanca, Morocco","33,5829643","-7,4820113","33,5829643-7,4820113"
Pharmacie Ibn Toumert,+212 521-222209,Mohammedia,,"28630, Mohammedia, Maroc","https://www.google.com/maps/place/pharmacie+ASSAFA+'B'/@33.6944042,-7.4011069,13z/data=!4m9!1m3!2m2!1sPharmacies+in+Mohammedia+Morocco!6e2!3m4!1s0xda7b7c3de497257:0xc5f7c3fc4f9bed0d!8m2!3d33.6835086!4d-7.3848547?hl=en","MJM8+C3 Mohammedia, Morocco","33,6835086","-7,3848547","33,6835086-7,3848547"
Pharmacie ASSALAH,+212 521-010136,El Jadida,,"Avenue Khalil Jabran, El Jadida, Maroc","https://www.google.com/maps/place/Pharmacie+Jinane+El+matar/@33.2392065,-8.5366998,13z/data=!4m9!1m3!2m2!1sPharmacies+in+El+Jadid+Morocco!6e6!3m4!1s0xda91f15593e544d:0xd556be6f18da3877!8m2!3d33.2275263!4d-8.5165044?hl=en","6FHM+29 El Jadida, Morocco","33,2275263","-8,5165044","33,2275263-8,5165044"
Pharmacie Aghbal,+212 521-001934,Ben Yakhlef,,"Unnamed Road, Maroc","https://www.google.com/maps/place/Pharmacie+APTEKAR+MSOUSSI/@33.6717496,-7.4696074,12z/data=!4m9!1m3!2m2!1sPharmacies+in+Mohammedia+Morocco!6e2!3m4!1s0xda7b727a4fd66d5:0xd1fb5d11f64c1018!8m2!3d33.6643738!4d-7.3684209?hl=en","MJ7J+PJ Ben Yakhlef, Morocco","33,6643738","-7,3684209","33,6643738-7,3684209"
Pharmacie Ait Kdif,+212 520-112714,Beni-Mellal,,"Lot, Assila, Maroc","https://www.google.com/maps/place/Pharmacie+FATTAHI/@32.3384785,-6.3778927,14z/data=!4m9!1m3!2m2!1sPharmacies+in+Beni+Mellal+Morocco!6e2!3m4!1s0xda387be28f37e01:0xa8c088eb2e1f4269!8m2!3d32.3439892!4d-6.3755748?hl=en","8JVF+HQ Beni-Mellal, Morocco","32,3439892","-6,3755748","32,3439892-6,3755748"
ParaPharmacie Fnideq,+212 520-012575,Casablanca,,"Unnamed Road, Âïn-Harrouda, Maroc","https://www.google.com/maps/place/Pharmacie+Omar+Al+Farouk/@33.6509555,-7.4842348,12z/data=!4m9!1m3!2m2!1sPharmacies+in+Mohammedia+Morocco!6e2!3m4!1s0xda7b5d56fbe228f:0x601c2d2adeba9f9b!8m2!3d33.6509555!4d-7.414197?hl=en","MH2P+98 Aïn Harrouda, Morocco","33,6509555","-7,414197","33,6509555-7,414197"
Pharmacie Al-Manar,+212 520-003787,Casablanca,,"Avenue du 10 Mars 1982, Casablanca 20670, Maroc","https://www.google.com/maps/place/Pharmacie+March%C3%A9+Crio/@33.5811281,-7.7160394,12z/data=!4m9!1m3!2m2!1sPharmacies+in+Casablanca+Morocco!6e2!3m4!1s0xda63330753a0b1d:0x7bcd9dc042948ffd!8m2!3d33.5548061!4d-7.5558837?hl=en","HC3V+WJ Casablanca, Morocco","33,5548061","-7,5558837","33,5548061-7,5558837"
Pharmacie Al Jahidi,+212 520-000919,Casablanca,,"Unnamed Road, Bouskoura, Maroc","https://www.google.com/maps/place/Pharmacie+L'aube/@33.2681968,-7.7189014,11z/data=!4m9!1m3!2m2!1sPharmacies+in+Berrechid+Morocco!6e2!3m4!1s0xda62f35504e9565:0xb7267efb10e85c0d!8m2!3d33.4133406!4d-7.6807414?hl=en","C879+8P Bouskoura, Morocco","33,4133406","-7,6807414","33,4133406-7,6807414"
Abdoun children of Pharmacie,,Casablanca,,"Casablanca 20250, Maroc","https://www.google.com/maps/place/Pharmacie+Taha/@33.5811281,-7.7160394,12z/data=!4m9!1m3!2m2!1sPharmacies+in+Casablanca+Morocco!6e2!3m4!1s0xda7ccd70ef46bdd:0xc1125b9cbc9011c2!8m2!3d33.5746471!4d-7.5648828?hl=en","HCFP+V2 Casablanca, Morocco","33,5746471","-7,5648828","33,5746471-7,5648828"
Abrar Alonat Pharmacie,,Marrakesh,,"Avenue Al Khalij, Marrakech 40160, Maroc","https://www.google.com/maps/place/Pharmacie+Assafae/@31.592275,-8.073572,13z/data=!4m9!1m3!2m2!1sPharmacies+in+Marrakesh+Morocco!6e2!3m4!1s0xdafef2e2c69ce49:0x35101ad3a82cc8dd!8m2!3d31.592275!4d-8.0385531?hl=en","HXR6+WH Marrakesh, Morocco","31,592275","-8,0385531","31,592275-8,0385531"
Advice Pharmacie,,Rabat,,"Rabat, Maroc","https://www.google.com/maps/place/Pharmacie+Essalam/@33.9838522,-6.8873992,13z/data=!4m9!1m3!2m2!1sPharmacies+in+Rabat+Morocco!6e2!3m4!1s0xda76cfa4d13fb23:0x9be345f83001be40!8m2!3d33.9985057!4d-6.869841?hl=en","X4XJ+C3 Rabat, Morocco","33,9985057","-6,869841","33,9985057-6,869841"
Al Amana Pharmacie,,Marrakesh,,"Marrakesh, Maroc","https://www.google.com/maps/place/Pharmacie+Al+Fadl/@31.6293511,-8.0576262,13z/data=!4m9!1m3!2m2!1sPharmacies+in+Marrakesh+Morocco!6e2!3m4!1s0xdafec424a83ef05:0x42ce9f587a55889f!8m2!3d31.6793457!4d-8.0221126?hl=en","MXHH+P5 Marrakesh, Morocco","31,6793457","-8,0221126","31,6793457-8,0221126"
Al Duha Pharmacie,,Oued Zem,,"N 7 Rue 3 Dardaou، Oued Zem, Maroc","https://www.google.com/maps/place/Pharmacie+mekka/@32.8501501,-6.5950282,14z/data=!4m9!1m3!2m2!1sPharmacies+in+Khouribga+Morocco!6e2!3m4!1s0xda403c9ef906c27:0xb8bfe9c2217dfe63!8m2!3d32.8501501!4d-6.5775187?hl=en","VC2C+3X Oued Zem, Morocco","32,8501501","-6,5775187","32,8501501-6,5775187"
AL Hilal Pharmacie,,Soualem,,"Soualem, Maroc","https://www.google.com/maps/place/Pharmacie+Dounia+Al+Irfane/@32.9945585,-8.1797067,9z/data=!4m9!1m3!2m2!1sPharmacies+in+Settat+Morocco!6e2!3m4!1s0xda883b0f651c1a9:0x74af55cd6c4d2371!8m2!3d33.4287544!4d-7.8376724?hl=en","C5H6+GW Soualem, Morocco","33,4287544","-7,8376724","33,4287544-7,8376724"
Alfarhana Pharmacie,,Tangier,,"Tangier 90060, Maroc","https://www.google.com/maps/place/%D8%B5%D9%8A%D8%AF%D9%84%D9%8A%D8%A9+%D8%A7%D9%84%D9%8A%D9%82%D9%8A%D9%86%E2%80%AD/@33.6710552,-7.512294,7z/data=!4m9!1m3!2m2!1sPharmacies+in+Errachidia+Morocco!6e2!3m4!1s0xd0b80c0f07792ef:0xa250c95a9d6db88b!8m2!3d35.751999!4d-5.7963747?hl=en","Q623+QF Tangier, Morocco","35,751999","-5,7963747","35,751999-5,7963747"
Allal El Fassi Pharmacie,,Tangier,,"Unnamed Road، Tangier, Maroc","https://www.google.com/maps/place/%D8%B5%D9%8A%D8%AF%D9%84%D9%8A%D8%A9+%D8%A7%D9%84%D8%B3%D9%83%D8%A9+%D8%A7%D9%84%D8%B9%D9%88%D8%A7%D9%85%D8%A9%E2%80%AD/@35.5605137,-6.2273304,10z/data=!4m9!1m3!2m2!1sPharmacies+in+Asilah+Morocco!6e2!3m4!1s0xd0b815b1a8c0bab:0xdb326c07c51d0a67!8m2!3d35.7322348!4d-5.7945853?hl=en","P6J4+V5 Tangier, Morocco","35,7322348","-5,7945853","35,7322348-5,7945853"
Amal neighborhood Pharmacie,,Nouvelle Lahraouine,,"Unnamed Road, Maroc","https://www.google.com/maps/place/Pharmacie+AHL+AL+HAMD/@33.5144371,-7.654745,11z/data=!4m9!1m3!2m2!1sPharmacies+in+Berrechid+Morocco!6e2!3m4!1s0xda6347ac67451e3:0xc11a7b05d0ebf82!8m2!3d33.5144371!4d-7.5146693?hl=en","GF7P+Q4 Nouvelle Lahraouine, Morocco","33,5144371","-7,5146693","33,5144371-7,5146693"
Assiha Pharmacie,,Casablanca,,"Casablanca 20250, Maroc","https://www.google.com/maps/place/Pharmacie+Habous/@33.5811281,-7.7160394,12z/data=!4m9!1m3!2m2!1sPharmacies+in+Casablanca+Morocco!6e2!3m4!1s0xda7cd5bfd9595a9:0xb2ad9e0fe605b4ac!8m2!3d33.579062!4d-7.6058753?hl=en","H9HV+JJ Casablanca, Morocco","33,579062","-7,6058753","33,579062-7,6058753"
Azemmour Pharmacie,,Casablanca,,"Boulevard Panoramique, Casablanca, Maroc","https://www.google.com/maps/place/Pharmacie+Andalous/@33.5811281,-7.7160394,12z/data=!4m9!1m3!2m2!1sPharmacies+in+Casablanca+Morocco!6e2!3m4!1s0xda6338974c150d5:0xc94b4aaa844d0e7e!8m2!3d33.5539022!4d-7.6038141?hl=en","H93W+HF Casablanca, Morocco","33,5539022","-7,6038141","33,5539022-7,6038141"
Azli Pharmacie,,Casablanca,,"Casablanca 20250, Maroc","https://www.google.com/maps/place/Pharmacie+Bourgogne/@33.5811281,-7.7160394,12z/data=!4m9!1m3!2m2!1sPharmacies+in+Casablanca+Morocco!6e2!3m4!1s0xda7d2f228415665:0x369b726eadf8c2ad!8m2!3d33.5963857!4d-7.6384314?hl=en","H9W6+HJ Casablanca, Morocco","33,5963857","-7,6384314","33,5963857-7,6384314"
